,Location,Year,Fuel_Type,Transmission,Owner_Type,Seats,Price,km_per_unit_fuel,engine_num,power_num,new_price_num,Brand,Model,price_log,kilometers_driven_log
2769,Bangalore,2006,Petrol,Manual,Second,5.0,1.75,15.3,1341.0,83.0,13.58,hyundai,getz,0.5596157879354227,10.691944912900398
2770,Mumbai,2016,Petrol,Manual,First,5.0,6.75,21.4,1197.0,83.1,8.78,maruti,baleno,1.9095425048844386,9.409846753524238
2771,Chennai,2011,Diesel,Manual,First,5.0,3.95,16.52,1991.0,123.7,23.263333333333335,chevrolet,optra,1.3737155789130306,10.915088464214607
2772,Mumbai,2011,Petrol,Manual,First,5.0,4.2,17.1,1591.0,121.3,14.254999999999999,hyundai,verna,1.4350845252893227,11.02841714952161
2773,Hyderabad,2016,Petrol,Manual,First,5.0,8.4,17.0,1497.0,118.0,13.58,honda,city,2.128231705849268,10.254637260432023
2774,Mumbai,2017,Petrol,Automatic,First,5.0,8.25,17.21,1197.0,103.5,11.26,volkswagen,polo,2.1102132003465894,10.234695959482242
2775,Bangalore,2013,Petrol,Manual,First,5.0,3.31,19.4,1198.0,86.8,6.62,honda,brio,1.1969481893889715,10.917195334113794
2776,Ahmedabad,2017,Diesel,Manual,First,5.0,7.5,26.59,1248.0,74.0,7.88,maruti,swift,2.0149030205422647,10.165851817003619
2777,Pune,2012,Petrol,Manual,First,5.0,4.75,17.0,1497.0,118.0,13.58,honda,city,1.55814461804655,10.725379688986635
2778,Pune,2013,Diesel,Automatic,Second,7.0,8.79,11.18,2696.0,184.0,67.1,mahindra,ssangyong,2.1736147116970854,11.238488619268468
2779,Pune,2014,Petrol,Manual,First,5.0,9.5,13.1,1798.0,157.75,33.36,skoda,superb,2.2512917986064953,11.820410164718188
2780,Pune,2009,Petrol,Manual,First,5.0,1.6,0.0,1086.0,62.1,4.55,hyundai,santro,0.47000362924573563,11.512925464970229
2781,Kolkata,2010,Petrol,Manual,First,5.0,1.55,19.7,796.0,46.3,4.36,maruti,alto,0.4382549309311553,10.54867797155018
2782,Jaipur,2014,Diesel,Manual,First,5.0,5.85,23.0,1396.0,90.0,10.25,hyundai,i20,1.766441661243765,11.319947327987745
2783,Coimbatore,2014,Petrol,Manual,First,5.0,7.52,15.8,1499.0,110.0,11.685,ford,ecosport,2.017566137961748,11.042873834572456
2784,Hyderabad,2011,Diesel,Manual,First,5.0,3.6,23.08,1461.0,63.1,9.47,nissan,micra,1.2809338454620642,11.370578183484108
2785,Kochi,2016,Petrol,Manual,First,5.0,4.73,19.4,1198.0,86.8,6.62,honda,brio,1.5539252025038417,10.238852032964804
2786,Delhi,2013,Diesel,Automatic,First,7.0,10.5,11.18,2696.0,184.0,67.1,mahindra,ssangyong,2.3513752571634776,11.103030559782677
2787,Coimbatore,2013,Diesel,Automatic,First,5.0,34.54,16.46,2993.0,258.0,158.0,bmw,7,3.5421180727185324,11.205380763422196
2788,Kochi,2018,Petrol,Manual,First,5.0,6.07,18.9,1197.0,81.86,6.68,hyundai,grand,1.803358605071407,9.937357437043744
2789,Coimbatore,2018,Petrol,Manual,First,5.0,7.76,21.4,1197.0,83.1,8.8,maruti,baleno,2.048982334195127,10.13034420176222
2790,Coimbatore,2016,Diesel,Manual,First,8.0,7.46,11.68,2498.0,112.0,11.67,mahindra,xylo,2.0095554142156695,10.803160978586845
2791,Delhi,2012,Diesel,Manual,First,5.0,3.49,21.8,1461.0,78.0,14.943333333333333,renault,fluence,1.2499017362143359,11.379508351529877
2792,Coimbatore,2012,Petrol,Manual,Second,5.0,4.05,18.5,1197.0,80.0,10.25,hyundai,i20,1.3987168811184478,10.55095721959942
2793,Kochi,2013,Diesel,Manual,First,6.0,11.88,10.5,2835.0,107.2,33.21,mitsubishi,pajero,2.474856313934499,10.799289821982947
2794,Pune,2011,Petrol,Automatic,First,5.0,6.45,14.53,1794.0,138.1,21.085,toyota,corolla,1.864080130807681,11.385092093460344
2795,Pune,2015,Diesel,Automatic,First,5.0,50.0,15.97,2993.0,258.0,98.48666666666668,bmw,x5,3.912023005428146,11.14189076866657
2796,Pune,2011,Petrol,Automatic,First,5.0,9.0,10.9,2497.0,215.0,54.43,bmw,3,2.1972245773362196,10.685240671430098
2797,Coimbatore,2016,Diesel,Automatic,First,5.0,14.25,17.01,1582.0,126.2,16.06,hyundai,creta,2.6567569067146595,10.979700846260759
2798,Coimbatore,2017,Diesel,Manual,First,7.0,7.36,18.49,1493.0,100.0,10.936666666666667,mahindra,tuv,1.9960599327407849,10.807786671557905
2799,Delhi,2010,Diesel,Manual,First,8.0,4.4,12.05,2179.0,120.0,11.67,mahindra,scorpio,1.4816045409242156,11.184421397998193
2800,Mumbai,2016,Petrol,Manual,First,5.0,3.1,25.17,799.0,53.3,4.78,renault,kwid,1.1314021114911006,10.085809109330082
2801,Coimbatore,2017,Petrol,Automatic,First,5.0,4.28,22.5,999.0,67.0,5.42,renault,kwid,1.4539530095937054,10.883410144655057
2802,Pune,2017,Petrol,Manual,First,5.0,5.5,16.1,1197.0,85.0,7.88,maruti,swift,1.7047480922384253,9.392661928770137
2803,Kolkata,2012,Diesel,Automatic,First,5.0,6.99,17.0,1896.0,105.0,25.83,skoda,laura,1.944480556245719,10.714417768752456
2804,Coimbatore,2018,Petrol,Manual,First,5.0,4.29,24.7,796.0,47.3,4.36,maruti,alto,1.4562867329399256,10.17481155837509
2805,Delhi,2014,Petrol,Manual,First,5.0,4.2,18.6,1197.0,85.8,7.88,maruti,swift,1.4350845252893227,10.915088464214607
2806,Pune,2012,Diesel,Manual,First,5.0,4.11,23.0,1396.0,90.0,10.25,hyundai,i20,1.4134230285081433,11.407564949312402
2807,Mumbai,2015,Diesel,Automatic,First,5.0,18.75,15.73,1968.0,174.33,44.8,audi,q3,2.9311937524164198,10.778956289890028
2808,Mumbai,2017,Diesel,Automatic,First,5.0,64.95,11.57,2987.0,254.79,91.23,mercedes-benz,gle,4.173617743116608,9.896613983592955
2809,Mumbai,2010,Petrol,Manual,Second,5.0,1.59,19.81,1086.0,68.05,4.55,hyundai,i10,0.4637340162321402,10.915088464214607
2810,Kolkata,2016,Petrol,Manual,First,5.0,3.6,20.51,998.0,67.04,5.51,maruti,wagon,1.2809338454620642,8.476371196895983
2811,Kochi,2017,Petrol,Manual,Second,5.0,7.87,17.8,1497.0,117.3,13.58,honda,city,2.063058062429312,10.561188886161775
2812,Mumbai,2018,Petrol,Manual,First,5.0,5.55,18.9,1197.0,81.86,7.14,hyundai,grand,1.713797927758343,8.28349412616251
2813,Jaipur,2014,Diesel,Manual,Second,5.0,6.4,25.1,1498.0,98.6,13.58,honda,city,1.8562979903656263,11.211820372186306
2814,Mumbai,2009,Petrol,Manual,Third,5.0,2.65,17.5,1298.0,85.8,7.88,maruti,swift,0.9745596399981308,10.90668965639958
2815,Delhi,2015,Petrol,Manual,First,5.0,5.5,17.5,1298.0,85.8,7.88,maruti,swift,1.7047480922384253,10.975071168816319
2816,Kochi,2013,Diesel,Manual,First,7.0,7.31,15.1,2179.0,140.0,18.865,mahindra,xuv500,1.9892432737616872,11.207052266057023
2817,Jaipur,2016,Diesel,Manual,First,5.0,7.1,28.09,1248.0,88.5,11.11,maruti,ciaz,1.9600947840472698,11.326595886778735
2818,Kochi,2016,Diesel,Manual,First,5.0,7.83,22.32,1582.0,126.32,14.254999999999999,hyundai,verna,2.057962510002712,9.690232448972248
2819,Mumbai,2005,Diesel,Manual,First,5.0,0.85,13.1,1493.0,82.0,13.58,hyundai,accent,-0.16251892949777494,11.918390573078392
2820,Mumbai,2014,Petrol,Manual,First,5.0,3.55,19.4,1198.0,86.8,6.62,honda,brio,1.2669476034873244,10.003332887505843
2821,Coimbatore,2017,Petrol,Manual,First,5.0,8.19,17.19,1197.0,81.86,10.25,hyundai,i20,2.102913897864978,10.464331157823805
2822,Pune,2018,Diesel,Automatic,First,5.0,28.0,18.88,1995.0,184.0,54.43,bmw,3,3.332204510175204,10.085809109330082
2823,Chennai,2015,Diesel,Automatic,First,5.0,13.0,16.96,1968.0,138.03,40.986666666666665,volkswagen,jetta,2.5649493574615367,13.081541382884074
2824,Chennai,2011,Petrol,Manual,Second,5.0,3.29,15.26,1598.0,103.5,10.15,volkswagen,polo,1.1908875647772805,11.156250521031495
2825,Pune,2015,Petrol,Manual,Second,5.0,4.41,16.1,1197.0,85.0,7.88,maruti,swift,1.4838746894587547,9.530174967444372
2826,Kolkata,2013,Diesel,Manual,First,5.0,4.99,19.01,1461.0,108.45,15.05,renault,duster,1.6074359097634274,10.968198289528557
2827,Hyderabad,2009,Diesel,Automatic,First,5.0,17.98,18.56,1995.0,190.0,69.59,bmw,x3,2.8892600290434745,10.968198289528557
2828,Coimbatore,2018,Diesel,Manual,First,5.0,7.71,20.5,1248.0,91.72,9.26,fiat,avventura,2.0425181875752383,9.836546146782247
2829,Delhi,2013,Petrol,Manual,First,5.0,2.8,20.51,998.0,67.04,5.51,maruti,wagon,1.0296194171811581,10.38523445880145
2830,Kolkata,2013,Diesel,Manual,First,5.0,3.0,22.1,1248.0,76.9,7.88,chevrolet,sail,1.0986122886681098,10.714417768752456
2831,Coimbatore,2015,Diesel,Manual,First,7.0,12.49,15.1,2179.0,140.0,18.865,mahindra,xuv500,2.5249283241374862,10.514230906841258
2832,Kochi,2016,Diesel,Manual,First,5.0,5.0,23.0,1248.0,88.8,7.94,tata,zest,1.6094379124341003,10.90041773707303
2833,Kochi,2017,Diesel,Automatic,First,5.0,32.64,18.56,1995.0,190.0,69.59,bmw,x3,3.4855385300959063,10.516914889962838
2834,Chennai,2015,Diesel,Manual,First,5.0,6.5,25.2,1248.0,74.0,7.88,maruti,swift,1.8718021769015913,10.043249494911286
2835,Bangalore,2015,Diesel,Automatic,First,5.0,35.0,18.12,1995.0,190.0,67.87,bmw,5,3.5553480614894135,9.546812608597396
2836,Chennai,2015,Diesel,Manual,Second,5.0,2.0,25.0,1396.0,69.01,7.650000000000001,tata,indigo,0.6931471805599453,11.513655198649829
2837,Kochi,2015,Diesel,Manual,First,7.0,9.46,15.1,2179.0,140.0,18.865,mahindra,xuv500,2.247072383063787,10.988372720584238
2838,Kochi,2016,Diesel,Automatic,Second,7.0,39.0,12.07,2967.0,241.4,101.96000000000001,audi,q7,3.6635616461296463,11.186253052827162
2839,Hyderabad,2009,Diesel,Automatic,First,5.0,15.0,18.48,1995.0,177.0,67.87,bmw,5,2.70805020110221,11.27720313144916
2840,Coimbatore,2013,Petrol,Manual,First,5.0,6.15,17.1,1591.0,121.3,14.254999999999999,hyundai,verna,1.8164520818184267,11.111402576094688
2841,Pune,2015,Diesel,Automatic,Second,7.0,14.5,13.01,2199.0,194.3,120.0,hyundai,santa,2.6741486494265287,11.512925464970229
2842,Bangalore,2012,Petrol,Manual,First,5.0,3.25,0.0,1086.0,62.1,4.55,hyundai,santro,1.1786549963416462,10.668955394675699
2843,Kochi,2018,Petrol,Automatic,First,5.0,5.18,20.51,998.0,67.0,5.51,maruti,wagon,1.6448050562713916,10.21877263241388
2844,Pune,2007,Petrol,Manual,Second,5.0,1.24,17.3,1061.0,64.0,5.51,maruti,wagon,0.2151113796169455,11.407564949312402
2845,Kolkata,2013,Petrol,Manual,First,5.0,2.8,18.5,1197.0,82.85,10.25,hyundai,i20,1.0296194171811581,10.604106747934773
2846,Kochi,2011,Petrol,Automatic,Second,5.0,5.23,13.7,1798.0,157.75,33.36,skoda,superb,1.6544112780768316,11.208883631749874
2847,Pune,2005,Petrol,Manual,Second,5.0,0.45,15.3,1341.0,83.0,13.58,hyundai,getz,-0.7985076962177716,11.362102575235644
2848,Delhi,2014,Petrol,Manual,First,5.0,3.25,18.9,998.0,67.1,5.51,maruti,wagon,1.1786549963416462,11.09276287610148
2849,Kolkata,2015,Petrol,Manual,First,5.0,1.5,16.8,796.0,34.2,4.36,maruti,omni,0.4054651081081644,10.043249494911286
2850,Mumbai,2012,Petrol,Manual,First,5.0,2.85,20.36,1197.0,78.9,8.525,hyundai,i10,1.0473189942805592,10.839580911706463
2851,Kochi,2018,Petrol,Manual,First,5.0,4.5,21.7,999.0,67.0,4.61,renault,kwid,1.5040773967762742,9.816567080505427
2852,Bangalore,2014,Diesel,Automatic,First,5.0,16.25,15.0,2147.0,107.3,37.03,mercedes-benz,b,2.7880929087757464,10.491274217438248
2853,Mumbai,2017,Petrol,Automatic,First,5.0,7.75,17.21,1197.0,103.5,11.26,volkswagen,polo,2.0476928433652555,10.126631103850338
2854,Bangalore,2007,Diesel,Manual,Third,8.0,4.35,12.05,2179.0,120.0,11.67,mahindra,scorpio,1.4701758451005926,11.302204433654575
2855,Kochi,2019,Diesel,Automatic,First,7.0,33.13,12.9,2755.0,174.5,37.38,toyota,fortuner,3.5004392163118045,9.98594273247232
2856,Coimbatore,2013,Diesel,Manual,First,5.0,3.63,25.44,936.0,56.3,5.510000000000001,chevrolet,beat,1.2892326482767593,11.23084102980692
2857,Delhi,2010,Diesel,Manual,First,8.0,4.75,12.8,2494.0,102.0,24.01,toyota,innova,1.55814461804655,11.289781913656018
2858,Kochi,2018,Petrol,Manual,First,5.0,6.51,20.85,1197.0,83.14,7.88,maruti,swift,1.873339456220478,9.275285060616564
2859,Hyderabad,2018,Petrol,Manual,First,5.0,4.8,21.7,999.0,67.0,5.3,renault,kwid,1.5686159179138452,8.325063693631197
2860,Hyderabad,2017,Diesel,Manual,First,5.0,6.0,22.95,1248.0,74.0,7.97,tata,bolt,1.791759469228055,11.49781182716018
2861,Coimbatore,2016,Petrol,Manual,First,5.0,6.4,18.9,1197.0,82.0,7.45,hyundai,grand,1.8562979903656263,11.02805994287377
2862,Ahmedabad,2014,Diesel,Manual,First,5.0,4.9,20.34,1498.0,103.2,13.23,volkswagen,vento,1.589235205116581,10.896739325546411
2863,Coimbatore,2013,Diesel,Automatic,First,5.0,20.57,17.68,1968.0,174.33,67.1,audi,a6,3.0238337036648657,11.170406986612614
2864,Kolkata,2015,Diesel,Manual,First,5.0,4.76,19.3,1248.0,73.9,7.88,maruti,swift,1.5602476682433286,10.598682634713374
2865,Kochi,2012,Petrol,Manual,First,5.0,2.0,18.0,995.0,62.0,5.510000000000001,chevrolet,spark,0.6931471805599453,10.832082278866448
2866,Coimbatore,2009,Diesel,Automatic,First,5.0,9.92,22.69,1995.0,190.0,43.31,bmw,3,2.2945529212967815,11.551232299124814
2867,Kochi,2018,Petrol,Manual,First,5.0,3.69,21.1,814.0,55.2,4.03,hyundai,eon,1.3056264580524357,9.63782786411884
2868,Hyderabad,2013,Diesel,Manual,First,5.0,5.75,23.4,1248.0,74.0,7.88,maruti,swift,1.749199854809259,11.141861783579396
2869,Hyderabad,2014,Diesel,Manual,First,5.0,5.7,20.14,1498.0,88.5,10.15,volkswagen,crosspolo,1.7404661748405046,11.227374453527402
2870,Coimbatore,2014,Petrol,Manual,First,5.0,4.94,18.0,1198.0,86.7,8.54,honda,amaze,1.5973653311998313,10.708913760562126
2871,Kochi,2012,Petrol,Automatic,First,5.0,4.29,14.4,1598.0,103.6,13.23,volkswagen,vento,1.4562867329399256,10.87849992022629
2872,Kolkata,2014,Petrol,Manual,First,5.0,3.0,20.51,998.0,67.04,5.51,maruti,wagon,1.0986122886681098,10.079120121179287
2873,Hyderabad,2014,Diesel,Manual,First,5.0,6.5,20.14,1498.0,88.8,10.15,volkswagen,polo,1.8718021769015913,11.305876694987308
2874,Jaipur,2015,Petrol,Manual,Second,5.0,4.9,16.47,1198.0,73.9,10.15,volkswagen,polo,1.589235205116581,10.985292722887856
2875,Kochi,2016,Diesel,Manual,First,5.0,5.4,25.8,1498.0,98.6,8.54,honda,amaze,1.6863989535702288,10.855261251655614
2876,Delhi,2014,Diesel,Automatic,First,5.0,24.0,18.53,1968.0,187.74,59.38,audi,a6,3.1780538303479458,10.933106969717286
2877,Kochi,2019,Diesel,Manual,First,5.0,7.46,24.7,1047.0,69.0,7.15,tata,tigor,2.0095554142156695,10.284625814486557
2878,Kochi,2017,Diesel,Automatic,First,5.0,9.6,21.5,1498.0,108.5,15.86,volkswagen,vento,2.2617630984737906,10.420792142399828
2879,Hyderabad,2014,Diesel,Automatic,First,5.0,25.0,18.53,1968.0,187.74,67.1,audi,a6,3.2188758248682006,11.03488966402723
2880,Hyderabad,2014,Diesel,Manual,First,5.0,6.8,19.01,1461.0,108.5,16.65,nissan,terrano,1.916922612182061,11.097410021008562
2881,Coimbatore,2016,Diesel,Automatic,First,5.0,8.59,21.66,1498.0,103.52,14.22,skoda,rapid,2.150598735996164,10.749999389802367
2882,Hyderabad,2016,Diesel,Manual,First,5.0,5.29,25.83,1498.0,99.0,7.65,ford,figo,1.665818245870208,11.192251771557805
2883,Pune,2011,Diesel,Manual,First,8.0,2.5,15.42,1405.0,70.0,7.650000000000001,tata,venture,0.9162907318741551,10.84898751099427
2884,Chennai,2011,Diesel,Automatic,First,5.0,13.9,14.84,2143.0,167.62,49.49,mercedes-benz,new,2.631888840136646,11.407564949312402
2885,Jaipur,2014,Diesel,Manual,Second,7.0,20.0,13.0,2982.0,168.5,37.17,toyota,fortuner,2.995732273553991,11.141861783579396
2886,Delhi,2011,Petrol,Manual,Second,5.0,3.4,17.0,1497.0,118.0,13.58,honda,city,1.2237754316221157,11.407564949312402
2887,Mumbai,2015,Petrol,Manual,First,5.0,5.5,18.6,1197.0,81.83,10.25,hyundai,i20,1.7047480922384253,10.571316925111784
2888,Hyderabad,2012,Diesel,Manual,Second,5.0,3.65,20.54,1598.0,103.6,13.23,volkswagen,vento,1.2947271675944,11.608235644774552
2889,Kochi,2011,Diesel,Manual,First,7.0,5.86,13.1,2499.0,141.0,35.29,ford,endeavour,1.7681496035889213,11.127586461245654
2890,Coimbatore,2018,Petrol,Automatic,First,5.0,10.44,14.8,1497.0,121.36,14.1,ford,ecosport,2.3456445824544927,10.234660056062438
2891,Bangalore,2013,Diesel,Manual,First,5.0,5.0,17.8,1248.0,74.0,7.88,maruti,swift,1.6094379124341003,10.973202986493744
2892,Coimbatore,2011,Diesel,Manual,First,5.0,3.37,23.0,1396.0,90.0,10.25,hyundai,i20,1.2149127443642704,11.133698116560984
2893,Delhi,2011,Diesel,Manual,First,8.0,6.95,12.99,2494.0,100.6,24.01,toyota,innova,1.9387416595767009,11.918390573078392
2894,Mumbai,2018,Diesel,Manual,First,5.0,9.9,21.5,1497.0,108.5,12.22,tata,nexon,2.2925347571405443,9.546812608597396
2895,Hyderabad,2012,Diesel,Manual,First,5.0,3.3,20.0,1399.0,68.05,7.65,ford,figo,1.1939224684724346,11.178263588657464
2896,Delhi,2013,Diesel,Automatic,Second,4.0,50.5,17.85,2967.0,300.0,127.95666666666666,porsche,panamera,3.9219733362813143,10.778956289890028
2897,Jaipur,2015,Diesel,Automatic,First,5.0,12.5,17.01,1582.0,126.2,16.06,hyundai,creta,2.5257286443082556,11.094375117313408
2898,Hyderabad,2014,Diesel,Automatic,First,5.0,20.5,16.55,1968.0,140.0,53.14,audi,a4,3.0204248861443626,10.87804719253426
2899,Kolkata,2017,Diesel,Manual,First,7.0,14.5,16.0,2179.0,140.0,18.865,mahindra,xuv500,2.6741486494265287,9.588776807696428
2900,Jaipur,2017,Diesel,Automatic,First,7.0,20.0,13.8,2999.0,174.57,33.68,isuzu,mux,2.995732273553991,10.446654511472781
2901,Delhi,2014,Diesel,Manual,First,5.0,5.25,23.4,1248.0,74.0,7.88,maruti,swift,1.6582280766035324,10.858998997563564
2902,Kolkata,2015,Petrol,Manual,First,5.0,5.9,20.73,1373.0,91.1,11.11,maruti,ciaz,1.7749523509116738,10.145256567973503
2903,Pune,2013,Petrol,Manual,First,5.0,2.6,21.1,814.0,55.2,4.26,hyundai,eon,0.9555114450274363,9.998797732340453
2904,Chennai,2007,Diesel,Automatic,First,5.0,11.0,11.0,2987.0,198.5,86.97,mercedes-benz,e-class,2.3978952727983707,11.225243392518447
2905,Pune,2011,Diesel,Automatic,First,5.0,15.5,18.48,1995.0,177.0,67.87,bmw,5,2.740840023925201,11.472051385760256
2906,Jaipur,2017,Diesel,Manual,First,5.0,5.75,24.0,1186.0,73.97,7.45,hyundai,grand,1.749199854809259,10.199026181265689
2907,Hyderabad,2015,Diesel,Automatic,First,5.0,75.0,14.47,2993.0,301.73,127.95666666666666,jaguar,xj,4.31748811353631,10.165851817003619
2908,Chennai,2007,Diesel,Manual,Second,5.0,2.0,17.8,1248.0,75.0,7.88,maruti,swift,0.6931471805599453,11.84939770159144
2909,Hyderabad,2008,Petrol,Manual,First,5.0,2.3,17.92,1086.0,62.1,4.55,hyundai,santro,0.8329091229351039,11.464690646567787
2910,Hyderabad,2009,Diesel,Manual,Second,8.0,8.2,12.8,2494.0,102.0,24.01,toyota,innova,2.1041341542702074,11.813030057420567
2911,Kolkata,2015,Petrol,Manual,First,5.0,4.8,18.6,1197.0,81.83,10.25,hyundai,i20,1.5686159179138452,10.373491181781864
2912,Mumbai,2008,Diesel,Automatic,Second,5.0,8.5,11.0,2987.0,198.5,86.97,mercedes-benz,e-class,2.1400661634962708,11.132148091391757
2913,Chennai,2011,Diesel,Manual,First,5.0,2.9,20.0,1399.0,68.0,7.65,ford,figo,1.0647107369924282,11.184421397998193
2914,Ahmedabad,2012,Diesel,Manual,First,5.0,6.5,21.43,1364.0,86.79,19.27,toyota,corolla,1.8718021769015913,10.860920227741458
2915,Jaipur,2018,Petrol,Manual,First,5.0,5.85,18.9,1197.0,81.86,6.96,hyundai,grand,1.766441661243765,9.210340371976184
2916,Coimbatore,2019,Diesel,Manual,First,5.0,23.91,16.3,1956.0,170.0,26.95,jeep,compass,3.1742967814702334,8.74209519574531
2917,Coimbatore,2019,Petrol,Automatic,First,5.0,7.36,20.89,1197.0,81.8,7.96,maruti,ignis,1.9960599327407849,8.270269111436624
2918,Pune,2014,Diesel,Manual,First,7.0,17.25,11.5,2982.0,171.0,37.17,toyota,fortuner,2.847812143477369,10.932392428779417
2919,Jaipur,2013,Diesel,Manual,First,5.0,7.0,20.54,1598.0,103.6,13.23,volkswagen,vento,1.9459101490553132,11.877568578558138
2920,Mumbai,2017,Diesel,Manual,First,7.0,17.65,13.68,2393.0,147.8,23.06,toyota,innova,2.8707357833793057,10.545341438708522
2921,Jaipur,2013,Diesel,Manual,First,5.0,2.5,20.0,1399.0,68.1,7.65,ford,figo,0.9162907318741551,10.839580911706463
2922,Hyderabad,2015,Diesel,Manual,First,5.0,6.0,23.59,1364.0,67.05,9.58,toyota,platinum,1.791759469228055,11.918390573078392
2923,Mumbai,2018,Diesel,Manual,First,7.0,8.25,18.06,2523.0,63.0,11.39,mahindra,thar,2.1102132003465894,7.824046010856292
2924,Kochi,2018,Diesel,Automatic,First,5.0,44.83,12.7,2179.0,187.7,120.0,land,rover,3.802877558167348,10.63732071836749
2925,Delhi,2011,Diesel,Automatic,First,5.0,10.5,16.07,1995.0,181.0,54.43,bmw,3,2.3513752571634776,11.06663836234181
2926,Bangalore,2008,Petrol,Manual,Second,5.0,1.9,13.2,1495.0,94.0,12.83,hyundai,accent,0.6418538861723947,11.289781913656018
2927,Jaipur,2016,Petrol,Automatic,Second,5.0,4.25,23.1,998.0,67.04,5.87,maruti,celerio,1.4469189829363254,10.308952660644293
2928,Chennai,2014,Diesel,Automatic,Second,5.0,26.5,16.36,2179.0,187.7,69.675,jaguar,xf,3.2771447329921766,10.668955394675699
2929,Bangalore,2013,Diesel,Automatic,Second,5.0,22.5,12.4,2698.0,179.5,67.1,audi,a6,3.1135153092103742,11.407564949312402
2930,Hyderabad,2011,Diesel,Manual,First,5.0,3.3,23.08,1461.0,63.1,9.47,nissan,micra,1.1939224684724346,11.72706863408714
2931,Jaipur,2015,Petrol,Manual,Second,5.0,4.3,18.0,1198.0,86.7,8.54,honda,amaze,1.4586150226995167,10.645424897265505
2932,Chennai,2012,Diesel,Manual,First,5.0,5.25,19.87,1461.0,83.8,15.05,renault,duster,1.6582280766035324,11.287579490100818
2933,Jaipur,2015,Diesel,Manual,First,8.0,11.75,12.99,2494.0,100.6,24.01,toyota,innova,2.463853240590168,11.225243392518447
2934,Ahmedabad,2014,Petrol,Manual,First,5.0,4.25,18.0,1198.0,86.7,8.54,honda,amaze,1.4469189829363254,11.190113500534709
2935,Delhi,2012,Diesel,Automatic,First,5.0,14.22,14.94,2143.0,204.0,49.49,mercedes-benz,new,2.6546494243750947,11.05089000537367
2936,Chennai,2015,Petrol,Manual,First,5.0,4.2,17.71,1197.0,78.9,8.525,toyota,etios,1.4350845252893227,10.89141033686003
2937,Delhi,2017,Diesel,Automatic,First,8.0,18.25,11.36,2755.0,171.5,20.8,toyota,innova,2.9041650800285006,9.798127036878302
2938,Bangalore,2013,Diesel,Manual,First,5.0,18.5,15.8,2148.0,170.0,49.49,mercedes-benz,new,2.917770732084279,10.839580911706463
2939,Chennai,2008,Petrol,Manual,Second,5.0,2.4,16.1,1298.0,88.2,7.88,maruti,swift,0.8754687373538999,11.370209162768633
2940,Kolkata,2016,Diesel,Manual,First,5.0,6.5,27.39,1248.0,74.0,8.8,maruti,baleno,1.8718021769015913,10.275051108968611
2941,Hyderabad,2014,LPG,Manual,First,5.0,3.2,13.45,1086.0,62.1,4.55,hyundai,santro,1.1631508098056809,10.933106969717286
2942,Mumbai,2015,Petrol,Automatic,First,5.0,3.99,23.1,998.0,67.04,5.87,maruti,celerio,1.3837912309017721,10.404262840448617
2943,Kochi,2014,Diesel,Manual,First,5.0,5.45,22.7,1498.0,89.84,11.685,ford,ecosport,1.6956156086751528,11.072775740050202
2944,Hyderabad,2010,Diesel,Manual,First,5.0,2.7,18.8,1248.0,90.0,9.075,tata,manza,0.9932517730102834,11.238488619268468
2945,Mumbai,2016,Diesel,Manual,First,5.0,6.25,27.3,1498.0,98.6,9.6,honda,jazz,1.8325814637483102,10.793824376721568
